quad,eg_density,time,site
174,15,5_year_post,reference
175,23,5_year_post,reference
176,18,5_year_post,reference
177,25,5_year_post,reference
178,18,5_year_post,reference
179,25,5_year_post,reference
180,23,5_year_post,reference
181,21,5_year_post,reference
182,22,5_year_post,reference
183,25,5_year_post,reference
184,28,5_year_post,reference
185,22,5_year_post,reference
186,18,5_year_post,reference
187,19,5_year_post,reference
188,22,5_year_post,reference
189,23,5_year_post,reference
190,19,5_year_post,reference
191,18,5_year_post,reference
192,13,5_year_post,reference
193,26,5_year_post,reference
194,21,5_year_post,reference
195,22,5_year_post,reference
196,20,5_year_post,reference
197,17,5_year_post,reference
198,21,5_year_post,reference
199,13,5_year_post,reference
200,15,5_year_post,reference
201,19,5_year_post,reference
202,31,5_year_post,reference
203,21,5_year_post,reference
204,19,5_year_post,reference
205,16,5_year_post,reference
206,16,5_year_post,reference
207,28,5_year_post,reference
208,19,5_year_post,reference
209,20,5_year_post,reference
210,16,5_year_post,reference
211,24,5_year_post,reference
212,16,5_year_post,reference
213,25,5_year_post,reference
214,18,5_year_post,reference
215,25,5_year_post,reference
216,23,5_year_post,reference
217,13,5_year_post,reference
218,16,5_year_post,reference
219,30,5_year_post,reference
220,24,5_year_post,reference
221,27,5_year_post,reference
222,31,5_year_post,reference
223,21,5_year_post,reference
224,22,5_year_post,reference
225,18,5_year_post,reference
226,26,5_year_post,reference
227,27,5_year_post,reference
228,17,5_year_post,reference
229,20,5_year_post,reference
230,26,5_year_post,reference
231,22,5_year_post,reference
232,19,5_year_post,reference
233,23,5_year_post,reference
234,19,5_year_post,reference
235,16,5_year_post,reference
236,19,5_year_post,reference
237,24,5_year_post,reference
238,23,5_year_post,reference
239,23,5_year_post,reference
240,24,5_year_post,reference
241,34,5_year_post,reference
242,29,5_year_post,reference
243,31,5_year_post,reference
244,26,5_year_post,reference
245,23,5_year_post,reference
246,16,5_year_post,reference
247,20,5_year_post,reference
248,22,5_year_post,reference
249,23,5_year_post,reference
250,23,5_year_post,reference
251,18,5_year_post,reference
252,22,5_year_post,reference
253,26,5_year_post,reference
254,24,5_year_post,reference
255,23,5_year_post,reference
256,27,5_year_post,reference
257,25,5_year_post,reference
258,16,5_year_post,reference
259,19,5_year_post,reference
260,23,5_year_post,reference
261,21,5_year_post,reference
262,20,5_year_post,reference
263,19,5_year_post,reference
264,24,5_year_post,reference
265,23,5_year_post,reference
266,25,5_year_post,reference
267,18,5_year_post,reference
268,21,5_year_post,reference
269,25,5_year_post,reference
270,19,5_year_post,reference
271,13,5_year_post,reference
272,23,5_year_post,reference
273,22,5_year_post,reference
274,26,5_year_post,reference
275,32,5_year_post,reference
276,18,5_year_post,reference
277,21,5_year_post,reference
278,20,5_year_post,reference
279,16,5_year_post,reference
280,18,5_year_post,reference
281,20,5_year_post,reference
282,25,5_year_post,reference
283,30,5_year_post,reference
284,15,5_year_post,reference
285,24,5_year_post,reference
286,24,5_year_post,reference
287,15,5_year_post,reference
288,15,5_year_post,reference
289,23,5_year_post,reference
290,13,5_year_post,reference
291,18,5_year_post,reference
292,24,5_year_post,reference
293,24,5_year_post,reference
294,17,5_year_post,reference
295,30,5_year_post,reference
296,23,5_year_post,reference
297,21,5_year_post,reference
298,14,5_year_post,reference
299,21,5_year_post,reference
300,23,5_year_post,reference
301,19,5_year_post,reference
302,32,5_year_post,reference
303,17,5_year_post,reference
304,26,5_year_post,reference
305,25,5_year_post,reference
306,24,5_year_post,reference
307,27,5_year_post,reference
308,25,5_year_post,reference
309,20,5_year_post,reference
310,26,5_year_post,reference
311,20,5_year_post,reference
312,21,5_year_post,reference
313,16,5_year_post,reference
314,21,5_year_post,reference
315,11,5_year_post,reference
316,20,5_year_post,reference
317,22,5_year_post,reference
318,26,5_year_post,reference
319,25,5_year_post,reference
320,13,5_year_post,reference
321,20,5_year_post,reference
322,20,5_year_post,reference
323,14,5_year_post,reference
324,27,5_year_post,reference
325,26,5_year_post,reference
326,16,5_year_post,reference
327,16,5_year_post,reference
328,25,5_year_post,reference
329,21,5_year_post,reference
330,26,5_year_post,reference
331,15,5_year_post,reference
332,17,5_year_post,reference
333,20,5_year_post,reference
334,17,5_year_post,reference
335,19,5_year_post,reference
336,20,5_year_post,reference
337,26,5_year_post,reference
338,16,5_year_post,reference
339,13,5_year_post,reference
340,30,5_year_post,reference
341,0,5_year_post,reference
342,0,5_year_post,reference
343,0,5_year_post,reference
344,0,5_year_post,reference
345,0,5_year_post,reference
346,0,5_year_post,reference
347,0,5_year_post,reference
348,0,5_year_post,reference
349,0,5_year_post,reference
350,0,5_year_post,reference
351,0,5_year_post,reference
352,0,5_year_post,reference
353,0,5_year_post,reference
354,0,5_year_post,reference
355,0,5_year_post,reference
356,0,5_year_post,reference
357,0,5_year_post,reference
358,0,5_year_post,reference
359,0,5_year_post,reference
360,0,5_year_post,reference
361,0,5_year_post,reference
362,0,5_year_post,reference
363,0,5_year_post,reference
364,0,5_year_post,reference
365,0,5_year_post,reference
366,0,5_year_post,reference
367,0,5_year_post,reference
368,0,5_year_post,reference
369,0,5_year_post,reference
370,0,5_year_post,reference
371,0,5_year_post,reference
372,0,5_year_post,reference
373,0,5_year_post,reference
374,0,5_year_post,reference
375,0,5_year_post,reference
376,0,5_year_post,reference
377,0,5_year_post,reference
378,0,5_year_post,reference
379,0,5_year_post,reference
380,0,5_year_post,reference
381,0,5_year_post,reference
382,0,5_year_post,reference
383,0,5_year_post,reference
384,0,5_year_post,reference
385,0,5_year_post,reference
386,0,5_year_post,reference
387,0,5_year_post,reference
388,0,5_year_post,reference
389,0,5_year_post,reference
390,0,5_year_post,reference
391,0,5_year_post,reference
392,0,5_year_post,reference
393,0,5_year_post,reference
394,0,5_year_post,reference
395,0,5_year_post,reference
396,0,5_year_post,reference
397,0,5_year_post,reference
398,0,5_year_post,reference
399,0,5_year_post,reference
400,0,5_year_post,reference
401,0,5_year_post,reference
402,0,5_year_post,reference
403,0,5_year_post,reference
404,0,5_year_post,reference
405,0,5_year_post,reference
406,0,5_year_post,reference
407,0,5_year_post,reference
408,0,5_year_post,reference
409,0,5_year_post,reference
410,0,5_year_post,reference
411,0,5_year_post,reference
412,0,5_year_post,reference
413,0,5_year_post,reference
414,0,5_year_post,reference
415,0,5_year_post,reference
416,0,5_year_post,reference
417,0,5_year_post,reference
418,0,5_year_post,reference
419,0,5_year_post,reference
420,0,5_year_post,reference
421,0,5_year_post,reference
422,0,5_year_post,reference
423,0,5_year_post,reference
424,0,5_year_post,reference
425,0,5_year_post,reference
426,0,5_year_post,reference
427,0,5_year_post,reference
428,0,5_year_post,reference
429,0,5_year_post,reference
430,0,5_year_post,reference
431,0,5_year_post,reference
432,0,5_year_post,reference
433,0,5_year_post,reference
434,0,5_year_post,reference
435,0,5_year_post,reference
436,0,5_year_post,reference
437,0,5_year_post,reference
438,0,5_year_post,reference
439,0,5_year_post,reference
440,0,5_year_post,reference
441,0,5_year_post,reference
442,0,5_year_post,reference
443,0,5_year_post,reference
444,0,5_year_post,reference
445,0,5_year_post,reference
446,0,5_year_post,reference
447,0,5_year_post,reference
448,0,5_year_post,reference
449,0,5_year_post,reference
450,0,5_year_post,reference
451,0,5_year_post,reference
452,0,5_year_post,reference
453,0,5_year_post,reference
454,0,5_year_post,reference
455,0,5_year_post,reference
456,0,5_year_post,reference
457,0,5_year_post,reference
458,0,5_year_post,reference
459,0,5_year_post,reference
460,0,5_year_post,reference
461,0,5_year_post,reference
462,0,5_year_post,reference
463,0,5_year_post,reference
464,0,5_year_post,reference
465,0,5_year_post,reference
466,0,5_year_post,reference
467,0,5_year_post,reference
468,0,5_year_post,reference
469,0,5_year_post,reference
470,0,5_year_post,reference
471,0,5_year_post,reference
472,0,5_year_post,reference
473,0,5_year_post,reference
474,0,5_year_post,reference
475,0,5_year_post,reference
476,0,5_year_post,reference
477,0,5_year_post,reference
478,0,5_year_post,reference
479,0,5_year_post,reference
480,0,5_year_post,reference
481,0,5_year_post,reference
482,0,5_year_post,reference
483,0,5_year_post,reference
484,0,5_year_post,reference
485,0,5_year_post,reference
486,0,5_year_post,reference
487,0,5_year_post,reference
488,0,5_year_post,reference
489,0,5_year_post,reference
490,0,5_year_post,reference
491,0,5_year_post,reference
492,0,5_year_post,reference
493,0,5_year_post,reference
494,0,5_year_post,reference
495,0,5_year_post,reference
496,0,5_year_post,reference
497,0,5_year_post,reference
498,0,5_year_post,reference
499,0,5_year_post,reference
500,0,5_year_post,reference
501,0,5_year_post,reference
502,0,5_year_post,reference
503,0,5_year_post,reference
504,0,5_year_post,reference
505,0,5_year_post,reference
506,0,5_year_post,reference
507,0,5_year_post,reference
508,0,5_year_post,reference
509,0,5_year_post,reference
510,0,5_year_post,reference
511,0,5_year_post,reference
512,0,5_year_post,reference
513,0,5_year_post,reference
514,0,5_year_post,reference
515,0,5_year_post,reference
516,0,5_year_post,reference
517,0,5_year_post,reference
518,0,5_year_post,reference
519,0,5_year_post,reference
520,0,5_year_post,reference
521,0,5_year_post,reference
522,0,5_year_post,reference
523,0,5_year_post,reference
524,0,5_year_post,reference
525,0,5_year_post,reference
526,0,5_year_post,reference
527,0,5_year_post,reference
528,0,5_year_post,reference
529,0,5_year_post,reference
530,0,5_year_post,reference
531,0,5_year_post,reference
532,0,5_year_post,reference
533,0,5_year_post,reference
534,0,5_year_post,reference
535,0,5_year_post,reference
536,0,5_year_post,reference
537,0,5_year_post,reference
538,0,5_year_post,reference
539,0,5_year_post,reference
540,0,5_year_post,reference
541,0,5_year_post,reference
542,0,5_year_post,reference
543,0,5_year_post,reference
544,0,5_year_post,reference
545,0,5_year_post,reference
546,0,5_year_post,reference
547,0,5_year_post,reference
548,0,5_year_post,reference
549,0,5_year_post,reference
550,0,5_year_post,reference
551,0,5_year_post,reference
552,0,5_year_post,reference
553,0,5_year_post,reference
554,0,5_year_post,reference
555,0,5_year_post,reference
556,0,5_year_post,reference
557,0,5_year_post,reference
558,0,5_year_post,reference
559,0,5_year_post,reference
560,0,5_year_post,reference
561,0,5_year_post,reference
562,0,5_year_post,reference
563,0,5_year_post,reference
564,0,5_year_post,reference
565,0,5_year_post,reference
566,0,5_year_post,reference
567,0,5_year_post,reference
568,0,5_year_post,reference
569,0,5_year_post,reference
570,0,5_year_post,reference
571,0,5_year_post,reference
572,0,5_year_post,reference
573,0,5_year_post,reference
574,0,5_year_post,reference
575,0,5_year_post,reference
576,0,5_year_post,reference
577,0,5_year_post,reference
578,0,5_year_post,reference
579,0,5_year_post,reference
580,0,5_year_post,reference
581,0,5_year_post,reference
582,0,5_year_post,reference
583,0,5_year_post,reference
584,0,5_year_post,reference
585,0,5_year_post,reference
586,0,5_year_post,reference
587,0,5_year_post,reference
588,0,5_year_post,reference
589,0,5_year_post,reference
590,0,5_year_post,reference
591,0,5_year_post,reference
592,0,5_year_post,reference
593,0,5_year_post,reference
594,0,5_year_post,reference
595,0,5_year_post,reference
596,0,5_year_post,reference
597,0,5_year_post,reference
598,0,5_year_post,reference
599,0,5_year_post,reference
600,0,5_year_post,reference
601,0,5_year_post,reference
602,0,5_year_post,reference
603,0,5_year_post,reference
604,0,5_year_post,reference
605,0,5_year_post,reference
606,0,5_year_post,reference
607,0,5_year_post,reference
608,0,5_year_post,reference
609,0,5_year_post,reference
610,0,5_year_post,reference
611,0,5_year_post,reference
612,0,5_year_post,reference
613,0,5_year_post,reference
614,0,5_year_post,reference
615,0,5_year_post,reference
616,0,5_year_post,reference
617,0,5_year_post,reference
618,0,5_year_post,reference
619,0,5_year_post,reference
620,0,5_year_post,reference
621,0,5_year_post,reference
622,0,5_year_post,reference
623,0,5_year_post,reference
624,0,5_year_post,reference
625,0,5_year_post,reference
626,0,5_year_post,reference
627,0,5_year_post,reference
628,0,5_year_post,reference
629,0,5_year_post,reference
630,0,5_year_post,reference
631,0,5_year_post,reference
632,0,5_year_post,reference
633,0,5_year_post,reference
634,0,5_year_post,reference
635,0,5_year_post,reference
636,0,5_year_post,reference
637,0,5_year_post,reference
638,0,5_year_post,reference
639,0,5_year_post,reference
640,0,5_year_post,reference
641,0,5_year_post,reference
642,0,5_year_post,reference
643,0,5_year_post,reference
644,0,5_year_post,reference
645,0,5_year_post,reference
646,0,5_year_post,reference
647,0,5_year_post,reference
648,0,5_year_post,reference
649,0,5_year_post,reference
650,0,5_year_post,reference
651,0,5_year_post,reference
652,0,5_year_post,reference
653,0,5_year_post,reference
654,0,5_year_post,reference
655,0,5_year_post,reference
656,0,5_year_post,reference
657,0,5_year_post,reference
658,0,5_year_post,reference
659,0,5_year_post,reference
660,0,5_year_post,reference
661,0,5_year_post,reference
662,0,5_year_post,reference
663,0,5_year_post,reference
664,0,5_year_post,reference
665,0,5_year_post,reference
666,0,5_year_post,reference
667,0,5_year_post,reference
668,0,5_year_post,reference
669,0,5_year_post,reference
670,0,5_year_post,reference
671,0,5_year_post,reference
672,0,5_year_post,reference
673,0,5_year_post,reference
674,0,5_year_post,reference
675,0,5_year_post,reference
676,0,5_year_post,reference
677,0,5_year_post,reference
678,0,5_year_post,reference
679,0,5_year_post,reference
680,0,5_year_post,reference
681,0,5_year_post,reference
682,0,5_year_post,reference
683,0,5_year_post,reference
684,0,5_year_post,reference
685,0,5_year_post,reference
686,0,5_year_post,reference
687,0,5_year_post,reference
688,0,5_year_post,reference
689,0,5_year_post,reference
690,0,5_year_post,reference
691,0,5_year_post,reference
692,0,5_year_post,reference
693,0,5_year_post,reference
694,0,5_year_post,reference
695,0,5_year_post,reference
696,0,5_year_post,reference
697,0,5_year_post,reference
698,0,5_year_post,reference
699,0,5_year_post,reference
700,0,5_year_post,reference
701,0,5_year_post,reference
702,0,5_year_post,reference
703,0,5_year_post,reference
704,0,5_year_post,reference
705,0,5_year_post,reference
706,0,5_year_post,reference
707,0,5_year_post,reference
708,0,5_year_post,reference
709,0,5_year_post,reference
710,0,5_year_post,reference
711,0,5_year_post,reference
712,0,5_year_post,reference
713,0,5_year_post,reference
714,0,5_year_post,reference
715,0,5_year_post,reference
716,0,5_year_post,reference
717,0,5_year_post,reference
718,0,5_year_post,reference
719,0,5_year_post,reference
720,0,5_year_post,reference
721,0,5_year_post,reference
722,0,5_year_post,reference
723,0,5_year_post,reference
724,0,5_year_post,reference
725,0,5_year_post,reference
726,0,5_year_post,reference
727,0,5_year_post,reference
728,0,5_year_post,reference
729,0,5_year_post,reference
730,0,5_year_post,reference
731,0,5_year_post,reference
732,0,5_year_post,reference
733,0,5_year_post,reference
734,0,5_year_post,reference
735,0,5_year_post,reference
736,0,5_year_post,reference
737,0,5_year_post,reference
738,0,5_year_post,reference
739,0,5_year_post,reference
740,0,5_year_post,reference
741,0,5_year_post,reference
742,0,5_year_post,reference
743,0,5_year_post,reference
744,0,5_year_post,reference
745,0,5_year_post,reference
746,0,5_year_post,reference
747,0,5_year_post,reference
748,0,5_year_post,reference
749,0,5_year_post,reference
750,0,5_year_post,reference
751,0,5_year_post,reference
752,0,5_year_post,reference
753,0,5_year_post,reference
754,0,5_year_post,reference
755,0,5_year_post,reference
756,0,5_year_post,reference
757,0,5_year_post,reference
758,0,5_year_post,reference
759,0,5_year_post,reference
760,0,5_year_post,reference
761,0,5_year_post,reference
762,0,5_year_post,reference
763,0,5_year_post,reference
764,0,5_year_post,reference
765,0,5_year_post,reference
766,0,5_year_post,reference
767,0,5_year_post,reference
768,0,5_year_post,reference
769,0,5_year_post,reference
770,0,5_year_post,reference
771,0,5_year_post,reference
772,0,5_year_post,reference
773,0,5_year_post,reference
774,0,5_year_post,reference
775,0,5_year_post,reference
776,0,5_year_post,reference
777,0,5_year_post,reference
778,0,5_year_post,reference
779,0,5_year_post,reference
780,0,5_year_post,reference
781,0,5_year_post,reference
782,0,5_year_post,reference
783,0,5_year_post,reference
784,0,5_year_post,reference
785,0,5_year_post,reference
786,0,5_year_post,reference
787,0,5_year_post,reference
788,0,5_year_post,reference
789,0,5_year_post,reference
790,0,5_year_post,reference
791,0,5_year_post,reference
792,0,5_year_post,reference
793,0,5_year_post,reference
794,0,5_year_post,reference
795,0,5_year_post,reference
796,0,5_year_post,reference
